project,SA,description,NAME,quantity,VARL,EMUNT,VARW,EMUNT,VARX,EMUNT,VARY,EMUNT,VAR1,EMUNT,VAR2,EMUNT,VAR3,EMUNT,VAR4,EMUNT
talebi,156,«· ›«—”Ì>,"NA-F,L",1,VARL,2432,VARW,58,VARX,62,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,156,‰„« ›«—”Ì>,"0,",1,VARL,2430,VARW,100,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,157,‰„« ”«œÂ,"NA-SA,",1,VARL,2640,VARW,196,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,158,‰„« ”«œÂ,"NA-SA,",1,VARL,2640,VARW,716,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,159,16„Ì· Å‘  ÂÊ«ÌÌ,"16mmW,",1,VARL,1068,VARW,808,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,159,»œ‰Â çÅ ÂÊ«ÌÌ-H,"BWL-H,E2M",1,VARL,1096,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,159,»œ‰Â —«”  ÂÊ«ÌÌ-H,"BWR-H,E2M",1,VARL,1096,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,159, «ﬁ ÂÊ«ÌÌ,"TW,",1,VARL,808,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,159,œ— ÂÊ«ÌÌ œÊ œ—,"DAR-W2,Q3H",2,VARL,1126,VARW,414,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,159,ÿ»ﬁÂ,"T,M",2,VARL,804,VARW,296,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,159,ò› ÂÊ«ÌÌ,"KW,",1,VARL,808,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,160,16„Ì· Å‘  ÂÊ«ÌÌ,"16mmW,",1,VARL,1068,VARW,808,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,160,»œ‰Â çÅ ÂÊ«ÌÌ-H,"BWL-H,E2M",1,VARL,1096,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,160,»œ‰Â —«”  ÂÊ«ÌÌ-H,"BWR-H,E2M",1,VARL,1096,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,160, «ﬁ ÂÊ«ÌÌ,"TW,",1,VARL,808,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,160,œ— ÂÊ«ÌÌ œÊ œ—,"DAR-W2,Q3H",2,VARL,1126,VARW,414,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,160,ÿ»ﬁÂ,"T,M",2,VARL,804,VARW,296,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,160,ò› ÂÊ«ÌÌ,"KW,",1,VARL,808,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,161,16„Ì· Å‘  ÂÊ«ÌÌ,"16mmW,",1,VARL,968,VARW,368,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,161,»œ‰Â çÅ ÂÊ«ÌÌ-H,"BWL-H,E2M",1,VARL,996,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,161,»œ‰Â —«”  ÂÊ«ÌÌ,"BWR,E2M",1,VARL,996,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,161, «ﬁ ÂÊ«ÌÌ,"TW,",1,VARL,368,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,161,œ— ÂÊ«ÌÌ,"DAR-W,Q3H",1,VARL,1026,VARW,394,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,161,ÿ»ﬁÂ,"T,M",2,VARL,364,VARW,296,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,161,ò› ÂÊ«ÌÌ,"KW,",1,VARL,368,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,162,16„Ì· Å‘  ÂÊ«ÌÌ,"16mmW,",1,VARL,968,VARW,768,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,162,»œ‰Â çÅ ÂÊ«ÌÌ-H,"BWL-H,E2M",1,VARL,996,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,162,»œ‰Â —«”  ÂÊ«ÌÌ-H,"BWR-H,E2M",1,VARL,996,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,162, «ﬁ ÂÊ«ÌÌ,"TW,",1,VARL,768,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,162,œ— ÂÊ«ÌÌ œÊ œ—,"DAR-W2,Q3H",2,VARL,1026,VARW,394,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,162,ÿ»ﬁÂ,"T,M",2,VARL,764,VARW,296,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,162,ò› ÂÊ«ÌÌ,"KW,",1,VARL,768,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,163,16„Ì· Å‘  ÂÊ«ÌÌ,"16mmW,",1,VARL,968,VARW,368,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,163,»œ‰Â çÅ ÂÊ«ÌÌ,"BWL,E2M",1,VARL,996,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,163,»œ‰Â —«”  ÂÊ«ÌÌ-H,"BWR-H,E2M",1,VARL,996,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,163, «ﬁ ÂÊ«ÌÌ,"TW,",1,VARL,368,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,163,œ— ÂÊ«ÌÌ,"DAR-W,Q3H",1,VARL,1026,VARW,394,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,163,ÿ»ﬁÂ,"T,M",2,VARL,364,VARW,296,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,163,ò› ÂÊ«ÌÌ,"KW,",1,VARL,368,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,164,16„Ì· ò„œ,"16mmK,",1,VARL,2478,VARW,268,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,164,»œ‰Â ò„œ çÅ-HL,"BKL-HL,E5M",1,VARL,2510,VARW,686,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,164,»œ‰Â ò„œ —«” -H,"BKR-H,E5M",1,VARL,2494,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,164, «ﬁ ò„œÌ-HL,"TAGHK-HL,",1,VARL,268,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,164,œ— ò„œ,"DAR-K,Q6H",1,VARL,2504,VARW,294,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,164,ÿ»ﬁÂ,"T,M",5,VARL,264,VARW,646,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,164,ò› —«”  ò„œÌ-HL-P,"KAFRZ-HL,P4",1,VARL,284,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,165,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,702,VARW,268,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,165,»œ‰Â çÅ “„Ì‰Ì-L,"BZL-LF,E1M",1,VARL,702,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,165,»œ‰Â —«” -L-H,"BZR-LF,E1M",1,VARL,702,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,165,œ— “„Ì‰Ì,"DAR-Z,Q2H",1,VARL,676,VARW,294,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,165,œ” êÌ—Â L,"0,",1,VARL,300,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,165,ÿ»ﬁÂ,"T,M",1,VARL,264,VARW,526,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,165,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,268,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,165,ò› “„Ì‰Ì,"KZ,P4",1,VARL,300,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,702,VARW,868,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,»œ‰Â çÅ ò‘Ê-LU,"BZKL-LUF,",1,VARL,702,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,»œ‰Â —«”  ò‘Ê-LU,"BZKR-LUF,",1,VARL,702,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,»€· ò‘Ê,"BAQKESHO,",2,VARL,500,VARW,83,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,»€· ò‘Ê,"BAQKESHO,",2,VARL,500,VARW,118,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,»€· ò‘Ê,"BAQKESHO,",2,VARL,500,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,Å‘  ò‘Ê,"PK,",2,VARL,828,VARW,70,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,Å‘  ò‘Ê,"PK,",2,VARL,828,VARW,105,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,Å‘  ò‘Ê,"PK,",2,VARL,828,VARW,185,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,œ— ò‘Ê,"DAR-KE,",1,VARL,155,VARW,894,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,œ— ò‘Ê,"DAR-KE,",1,VARL,155,VARW,894,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,œ— ò‘Ê »·Ê„,"DAR-KB,",1,VARL,316,VARW,894,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,œ” êÌ—Â L,"0,",1,VARL,900,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,œ” êÌ—Â U,"0,",1,VARL,900,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,868,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,ò› “„Ì‰Ì,"KZ,P6",1,VARL,900,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,ò› ò‘Ê,"KAF-K,",1,VARL,828,VARW,466,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,ò› ò‘Ê,"KAF-K,",1,VARL,828,VARW,466,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,166,ò› ò‘Ê,"KAF-K,",1,VARL,828,VARW,466,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,167,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,702,VARW,268,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,167,»œ‰Â çÅ-L-H,"BZL-LF,E1M",1,VARL,702,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,167,»œ‰Â —«”  “„Ì‰Ì-L,"BZR-LF,E1M",1,VARL,702,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,167,œ— “„Ì‰Ì,"DAR-Z,Q2H",1,VARL,676,VARW,294,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,167,œ” êÌ—Â L,"0,",1,VARL,300,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,167,ÿ»ﬁÂ,"T,M",1,VARL,264,VARW,526,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,167,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,268,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,167,ò› “„Ì‰Ì,"KZ,P4",1,VARL,300,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,168,»œ‰Â çÅ ”Ì‰ò-L,"BSL-LF,",1,VARL,702,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,168,»œ‰Â —«”  ”Ì‰ò-L,"BSR-LF,",1,VARL,702,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,168,Å‘  ”Ì‰ò,"P-SINK,",1,VARL,78,VARW,848,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,168,œ— “„Ì‰Ì œÊ œ—,"DZ2,Q2H",2,VARL,676,VARW,434,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,168,œ” êÌ—Â L,"0,",1,VARL,880,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,168,ﬁÌœ ”Ì‰ò,"Q-SINK,",2,VARL,848,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,168,ò› ”Ì‰ò,"K-SINK,P4",1,VARL,880,VARW,508,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,169,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,702,VARW,268,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,169,»œ‰Â çÅ-L-H,"BZL-LF,E1M",1,VARL,702,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,169,»œ‰Â —«”  “„Ì‰Ì-L,"BZR-LF,E1M",1,VARL,702,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,169,œ— “„Ì‰Ì,"DAR-Z,Q2H",1,VARL,676,VARW,294,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,169,œ” êÌ—Â L,"0,",1,VARL,300,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,169,ÿ»ﬁÂ,"T,M",1,VARL,264,VARW,526,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,169,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,268,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,169,ò› “„Ì‰Ì,"KZ,P4",1,VARL,300,VARW,578,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,170,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,717,VARW,648,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,170,16„Ì· ò„œ,"16mmK,",1,VARL,1743,VARW,648,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,170,»œ‰Â çÅ “„Ì‰Ì-U,"BZL-U,E1M",1,VARL,717,VARW,378,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,170,»œ‰Â —«” -U-H,"BZR-U-H,E1M",1,VARL,717,VARW,378,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,170,»œ‰Â ò„œ çÅ,"BKL,E1M",1,VARL,1775,VARW,378,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,170,»œ‰Â ò„œ —«” -H,"BKR-H,E1M",1,VARL,1775,VARW,378,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,170, «ﬁ ò„œÌ,"TAQK,",1,VARL,648,VARW,378,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,170,œ— “„Ì‰Ì œÊ œ—,"DZ2,Q2H",2,VARL,676,VARW,334,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,170,œ— ò„œ œÊ œ—,"DAR-K,Q2H",2,VARL,1786,VARW,334,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,170,ÿ»ﬁÂ,"T,M",1,VARL,644,VARW,326,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,170,ÿ»ﬁÂ,"T,M",3,VARL,644,VARW,326,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,170,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,648,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,170,ò› “„Ì‰Ì,"KZ,P4",1,VARL,680,VARW,378,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,170,ò› ò„œÌ,"KAFK,P4",1,VARL,648,VARW,378,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,171,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,717,VARW,668,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,171,16„Ì· ò„œ,"16mmK,",1,VARL,1743,VARW,668,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,171,»œ‰Â çÅ “„Ì‰Ì-U,"BZL-U,E1M",1,VARL,717,VARW,298,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,171,»œ‰Â —«” -U-H,"BZR-U-H,E1M",1,VARL,717,VARW,298,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,171,»œ‰Â ò„œ çÅ,"BKL,E1M",1,VARL,1775,VARW,298,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,171,»œ‰Â ò„œ —«” -H,"BKR-H,E1M",1,VARL,1775,VARW,298,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,171, «ﬁ ò„œÌ,"TAQK,",1,VARL,668,VARW,298,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,171,œ— “„Ì‰Ì œÊ œ—,"DZ2,Q2H",2,VARL,676,VARW,344,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,171,œ— ò„œ œÊ œ—,"DAR-K,Q2H",2,VARL,1786,VARW,344,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,171,ÿ»ﬁÂ,"T,M",1,VARL,664,VARW,246,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,171,ÿ»ﬁÂ,"T,M",3,VARL,664,VARW,246,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,171,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,668,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,171,ò› “„Ì‰Ì,"KZ,P4",1,VARL,700,VARW,298,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,171,ò› ò„œÌ,"KAFK,P4",1,VARL,668,VARW,298,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,172,16„Ì· Å‘  ÂÊ«ÌÌ,"16mmW,",1,VARL,558,VARW,918,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,172,»œ‰Â  —«”  ÌŒç«·,"BYR,",1,VARL,586,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,172,»œ‰Â çÅ ÌŒç«·,"BYL,",1,VARL,586,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,172, «ﬁ »«·« ÌŒç«·-,"TY,0",1,VARL,918,VARW,498,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,172,œ— ÂÊ«ÌÌ œÊ œ—,"DAR-W2,Q2H",2,VARL,584,VARW,469,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,172,ò› »«·« ÌŒç«·-,"KY,0",1,VARL,918,VARW,498,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,173,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,717,VARW,168,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,173,16„Ì· ò„œ,"16mmK,",1,VARL,1533,VARW,168,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,173,»œ‰Â çÅ-U-H,"BZL-U,E1M",1,VARL,717,VARW,448,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,173,»œ‰Â —«”  “„Ì‰Ì-U,"BZR-U,E1M",1,VARL,717,VARW,448,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,173,»œ‰Â ò„œ çÅ-H,"BKL-H,E1M",1,VARL,1565,VARW,448,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,173,»œ‰Â ò„œ —«” ,"BKR,E1M",1,VARL,1565,VARW,448,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,173, «ﬁ ò„œÌ,"TAQK,",1,VARL,168,VARW,448,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,173,œ— “„Ì‰Ì,"DAR-Z,Q2H",1,VARL,676,VARW,194,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,173,œ— ò„œ,"DAR-K,Q2H",1,VARL,1576,VARW,194,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,173,ÿ»ﬁÂ,"T,M",1,VARL,164,VARW,396,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,173,ÿ»ﬁÂ »«·«,"T-UP,",3,VARL,164,VARW,396,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,173,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,168,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,173,ò› “„Ì‰Ì,"KZ,P4",1,VARL,200,VARW,448,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,173,ò› ò„œÌ,"KAFK,P4",1,VARL,168,VARW,448,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,174,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,702,VARW,468,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,174,»œ‰Â çÅ “„Ì‰Ì-L,"BZL-LF,E1M",1,VARL,702,VARW,398,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,174,»œ‰Â —«” -L-H,"BZR-LF,E1M",1,VARL,702,VARW,398,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,174,œ— “„Ì‰Ì,"DAR-Z,Q2H",1,VARL,676,VARW,494,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,174,œ” êÌ—Â L,"0,",1,VARL,500,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,174,ÿ»ﬁÂ,"T,M",1,VARL,464,VARW,346,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,174,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,468,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,174,ò› “„Ì‰Ì,"KZ,P4",1,VARL,500,VARW,398,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,175,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,702,VARW,968,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,175,»œ‰Â çÅ-L-H,"BZL-LF,E1S",1,VARL,702,VARW,398,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,175,»œ‰Â —«” -L-H,"BZR-LF,E1S",1,VARL,702,VARW,398,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,175,œ— “„Ì‰Ì œÊ œ—,"DZ2,Q2H",2,VARL,676,VARW,494,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,175,œ” êÌ—Â L,"0,",1,VARL,1000,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,175,ÿ»ﬁÂ,"T,S",1,VARL,964,VARW,346,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,175,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,968,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,175,ò› “„Ì‰Ì,"KZ,P6",1,VARL,1000,VARW,398,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,176,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,288,VARW,568,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,176,16„Ì· Å‘  ÂÊ«ÌÌ,"16mmW,",1,VARL,1098,VARW,568,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,176,»œ‰Â çÅ »«·« ›—-H,"BFERL-UP-H,E3M",1,VARL,1130,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,176,»œ‰Â çÅ Å«ÌÌ‰ ›—,"BFERL-DW,E3M",1,VARL,1380,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,176,»œ‰Â —«”  »«·« ›—-HL,"BFERR-UP-HL,E3M",1,VARL,1130,VARW,686,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
